Starting IMU capture...
aX,aY,aZ,gX,gY,gZ
-0.283,-0.156,1.251,-14.160,-54.199,-11.230
-0.270,-0.174,1.200,-9.399,-49.866,-6.287
-0.259,-0.162,1.127,-7.629,-46.387,-1.160
-0.268,-0.077,1.089,-9.705,-44.922,4.456
-0.288,0.056,1.080,-9.155,-45.349,8.911
-0.301,0.160,1.070,-9.583,-45.715,10.071
-0.314,0.188,1.110,-14.282,-46.448,7.629
-0.326,0.165,1.160,-17.212,-46.265,4.028
-0.318,0.078,1.164,-16.113,-43.762,0.732
-0.321,-0.065,1.112,-17.578,-40.405,-1.282
-0.315,-0.230,1.010,-21.301,-37.659,-0.183
-0.326,-0.309,0.932,-24.902,-37.170,5.798
-0.345,-0.215,0.906,-20.813,-40.161,15.869
-0.361,-0.048,0.912,-11.780,-44.250,25.085
-0.384,0.113,0.913,-9.766,-48.218,29.541
-0.396,0.202,0.917,-10.742,-51.575,29.541
-0.409,0.226,0.865,-7.507,-54.504,26.855
-0.422,0.169,0.792,-6.470,-57.495,22.766
-0.421,0.024,0.745,-11.963,-61.646,18.921
-0.409,-0.160,0.827,-16.907,-67.688,18.311
-0.427,-0.260,0.898,-9.277,-72.021,23.560
-0.447,-0.146,0.973,-1.038,-73.792,33.447
-0.468,0.127,0.994,8.545,-74.280,42.847
-0.489,0.379,0.986,11.658,-73.486,45.227
-0.509,0.518,0.970,6.775,-73.303,39.795
-0.530,0.563,0.895,0.793,-72.998,30.151
-0.536,0.480,0.842,-3.845,-73.792,18.433
-0.535,0.319,0.964,-14.709,-77.393,7.690
-0.533,0.110,1.028,-8.789,-78.003,0.793
-0.529,-0.093,1.027,-7.446,-75.562,-1.343
-0.524,-0.245,0.936,-3.052,-72.144,2.258
-0.534,-0.322,0.862,2.136,-70.129,10.132
-0.549,-0.271,0.861,6.714,-71.350,20.630
-0.816,2.034,4.000,38.391,-53.345,22.583
-0.761,-0.785,-1.062,62.988,74.707,-11.047
-0.807,0.986,2.429,5.493,46.082,2.258
-0.525,-0.042,0.677,28.564,-3.540,12.756
-0.622,0.105,0.891,32.471,7.874,4.272
-0.537,0.031,0.863,29.724,6.226,5.432
-0.503,0.028,0.870,27.710,5.798,3.235
-0.489,0.038,0.863,17.273,7.385,2.014
-0.473,0.035,0.864,12.085,8.118,1.282
-0.464,0.031,0.877,7.996,8.484,0.793
-0.464,0.031,0.874,1.953,8.545,0.671
-0.468,0.037,0.881,-4.456,9.033,0.244
-0.474,0.087,0.875,-9.277,8.911,0.183
-0.477,0.050,0.882,-2.014,6.958,0.061
-0.476,0.047,0.877,0.366,5.371,0.183
-0.476,0.048,0.873,-0.610,4.761,-0.366
-0.474,0.064,0.869,0.000,4.333,-1.221
-0.474,0.058,0.868,3.357,4.456,-2.075
Done. Type '시작' to run again.
