Starting IMU capture...
aX,aY,aZ,gX,gY,gZ
-0.214,-0.012,1.318,-6.104,-55.786,1.892
-0.227,0.006,1.256,-3.540,-52.429,4.578
-0.243,0.054,1.231,-2.197,-50.415,6.897
-0.264,0.154,1.186,-0.366,-48.645,8.179
-0.275,0.240,1.125,2.258,-47.363,7.385
-0.274,0.242,1.098,2.319,-47.302,3.845
-0.260,0.150,1.123,0.549,-48.035,-0.549
-0.261,0.048,1.160,-1.282,-48.157,-2.808
-0.254,0.028,1.179,-4.456,-47.180,-2.380
-0.254,0.041,1.232,-6.409,-45.776,-0.977
-0.262,0.027,1.262,-6.104,-43.518,-0.183
-0.263,-0.000,1.232,-4.517,-39.917,0.793
-0.271,-0.016,1.190,-1.770,-36.987,2.930
Done. Type '시작' to run again.
