Starting IMU capture...
aX,aY,aZ,gX,gY,gZ
-0.192,-0.028,1.612,19.043,-92.224,-5.127
-0.182,-0.046,1.428,20.142,-77.148,-5.615
-0.188,-0.074,1.222,12.390,-67.444,-6.042
-0.195,-0.122,1.021,0.916,-62.317,-6.287
-0.201,-0.166,0.956,-14.038,-63.599,-5.737
-0.229,-0.182,1.001,-30.090,-68.359,-4.089
-0.239,-0.117,1.030,-35.950,-71.350,-1.343
-0.252,-0.016,1.068,-33.875,-72.693,1.587
-0.269,0.075,1.185,-26.672,-73.303,2.380
-0.275,0.145,1.308,-13.123,-71.411,0.854
-0.274,0.129,1.359,-1.770,-65.735,-2.563
-0.278,0.053,1.291,6.348,-57.434,-5.493
-0.281,-0.001,1.142,7.141,-50.232,-7.507
-0.291,-0.078,0.996,1.831,-46.509,-8.545
-0.305,-0.085,0.936,-6.531,-47.241,-7.507
-0.319,-0.035,0.959,-11.047,-50.354,-5.432
-0.329,-0.000,1.048,-15.076,-53.589,-4.395
-0.344,-0.004,1.147,-16.785,-54.871,-4.150
-0.343,-0.023,1.262,-15.747,-53.467,-3.967
-0.343,-0.020,1.324,-9.766,-49.438,-3.479
-0.341,0.023,1.326,-3.296,-42.786,-2.502
-0.349,0.068,1.282,1.099,-35.461,-2.747
-0.356,0.095,1.215,4.578,-28.809,-4.028
-0.357,0.099,1.124,5.432,-23.499,-5.920
-0.363,0.065,0.980,3.906,-20.203,-8.362
-0.365,0.012,0.838,-0.732,-19.775,-10.071
-0.380,-0.001,0.800,-4.272,-23.682,-10.010
-0.386,0.010,0.811,-5.737,-29.236,-8.789
-0.389,-0.016,0.867,-4.578,-33.813,-7.935
-0.383,-0.060,0.954,-1.404,-37.170,-6.470
-0.385,-0.073,1.002,3.845,-38.330,-4.578
-0.375,-0.033,0.995,10.681,-37.231,-2.258
-0.382,0.054,0.991,13.245,-36.011,-0.549
-0.394,0.148,0.984,14.526,-34.851,-1.282
-0.402,0.141,0.910,12.085,-33.264,-4.211
-0.411,0.073,0.828,4.089,-33.020,-7.996
-0.422,0.000,0.761,-2.747,-34.851,-10.742
-0.415,-0.060,0.671,-5.005,-38.025,-11.902
-0.409,-0.144,0.625,-5.554,-42.358,-11.597
-0.413,-0.207,0.609,-9.644,-48.096,-9.338
-0.412,-0.255,0.544,-12.451,-52.734,-5.432
-0.452,-0.299,0.486,-12.817,-57.678,-0.732
-0.288,0.427,1.936,-17.761,-18.677,1.099
-0.540,-0.234,-1.274,94.971,140.503,-0.793
-0.412,0.255,3.135,-11.108,-13.062,6.226
-0.455,-0.173,0.406,19.348,32.593,3.113
-0.443,0.081,1.011,25.208,36.987,2.380
-0.403,-0.029,0.907,18.799,32.349,4.700
-0.386,-0.010,0.954,19.714,33.997,6.653
-0.370,-0.037,0.924,20.935,33.508,7.141
-0.358,-0.041,0.927,20.264,32.043,6.531
-0.354,-0.043,0.924,17.639,29.907,5.798
-0.354,-0.044,0.927,14.099,27.710,5.310
-0.348,-0.053,0.923,9.949,25.818,5.188
-0.351,-0.049,0.927,3.723,22.888,5.310
-0.354,-0.037,0.930,-1.953,19.958,5.554
-0.351,-0.024,0.937,-4.150,18.005,6.287
-0.351,-0.014,0.953,-3.174,16.541,7.202
-0.346,-0.021,0.952,2.869,15.686,7.629
-0.338,-0.047,0.935,10.193,15.137,7.202
-0.327,-0.044,0.943,11.108,14.038,6.104
-0.331,-0.035,0.953,13.062,12.573,5.066
-0.330,-0.039,0.945,19.043,11.658,4.395
-0.332,-0.036,0.948,21.667,10.681,4.150
Done. Type '시작' to run again.
