Starting IMU capture...
aX,aY,aZ,gX,gY,gZ
-0.478,0.199,1.135,3.906,-53.040,-0.610
-0.476,0.150,1.064,-2.258,-50.842,-4.211
-0.484,0.102,1.063,-5.737,-50.232,-6.775
-0.487,0.054,1.086,-5.127,-49.683,-8.606
-0.485,-0.006,1.081,-2.625,-47.852,-9.460
-0.484,-0.035,1.028,-3.662,-45.593,-9.155
-0.477,-0.032,0.972,-3.845,-44.006,-7.996
-0.469,-0.034,0.955,-5.127,-43.762,-7.202
-0.473,-0.064,0.975,-7.996,-43.884,-6.836
-0.472,-0.100,0.981,-9.949,-43.152,-5.798
-0.478,-0.169,0.934,-10.864,-41.870,-4.517
-0.494,-0.249,0.896,-10.742,-41.260,-1.648
-0.515,-0.221,0.900,-8.789,-41.870,4.089
-0.527,-0.099,0.916,-3.174,-42.664,10.376
-0.533,-0.014,0.923,1.526,-43.152,14.221
-0.516,0.092,0.938,6.836,-43.823,16.174
-0.505,0.160,0.965,8.972,-43.701,16.357
-0.483,0.197,0.983,6.042,-42.908,14.832
-0.493,0.209,0.964,3.662,-41.992,12.512
-0.486,0.206,0.894,2.686,-40.649,9.644
-0.488,0.156,0.807,-1.587,-40.283,6.531
-0.514,0.115,0.756,-6.226,-42.053,4.089
-1.345,1.322,4.000,-1.709,-49.255,1.587
-0.483,-0.023,-0.045,66.162,47.119,-2.991
-0.724,0.105,1.082,11.047,81.909,1.404
-0.614,-0.103,0.719,29.358,10.010,-2.075
-0.619,0.088,0.868,6.592,30.457,-1.587
-0.545,0.029,0.858,7.141,23.437,-0.610
Done. Type '시작' to run again.
