Starting IMU capture...
aX,aY,aZ,gX,gY,gZ
0.412,-0.149,0.364,-6.470,-72.388,-15.076
0.375,-0.066,0.423,-10.620,-80.383,-11.230
0.325,0.028,0.530,-17.090,-88.196,-9.277
0.290,0.112,0.649,-20.935,-94.299,-9.216
0.266,0.139,0.773,-22.217,-97.900,-11.292
0.256,0.073,0.870,-21.667,-98.938,-14.709
0.256,-0.024,0.959,-21.851,-98.022,-17.212
0.279,-0.076,1.025,-18.066,-95.642,-16.968
0.266,-0.074,1.065,-15.076,-91.797,-14.648
0.253,-0.033,1.052,-13.672,-87.341,-12.268
0.229,0.032,1.017,-11.841,-83.618,-10.620
0.208,0.088,0.989,-11.780,-81.360,-10.620
0.185,0.090,0.936,-12.329,-79.773,-12.268
0.152,0.001,0.859,-13.123,-79.041,-14.587
0.121,-0.137,0.801,-15.076,-79.834,-15.808
0.103,-0.182,0.786,-12.024,-82.458,-13.062
0.088,-0.085,0.851,-6.714,-86.548,-7.996
0.075,0.092,0.940,-5.188,-90.027,-4.761
0.080,0.198,1.079,-5.066,-92.407,-5.676
0.075,0.176,1.188,-6.653,-91.309,-10.193
0.081,0.080,1.215,-10.071,-86.731,-15.137
0.066,-0.021,1.163,-16.235,-80.505,-17.944
0.053,-0.134,1.057,-21.545,-74.219,-18.738
0.042,-0.291,0.956,-27.405,-70.435,-17.212
0.027,-0.375,0.823,-30.396,-69.336,-11.841
0.014,-0.231,0.754,-23.926,-72.266,-2.502
-0.015,0.008,0.768,-19.470,-78.308,5.310
-0.031,0.220,0.869,-14.221,-84.778,7.874
-0.031,0.330,1.013,-5.554,-89.233,5.188
-0.055,0.313,1.170,1.770,-90.088,-1.160
-0.052,0.186,1.258,4.517,-87.585,-7.507
-0.062,0.062,1.313,5.737,-83.313,-11.963
-0.071,-0.033,1.388,2.197,-78.613,-13.489
-0.082,-0.066,1.448,-2.197,-72.571,-12.695
-0.084,-0.158,1.366,-3.479,-64.087,-11.169
-0.096,-0.199,1.200,-3.784,-57.129,-7.385
-0.103,-0.073,1.049,2.441,-55.542,-1.831
-0.096,0.116,1.025,4.028,-59.021,2.686
-0.108,0.191,1.089,2.747,-64.270,2.808
-0.111,0.164,1.206,-2.563,-67.688,-0.122
-0.121,0.129,1.341,-4.395,-68.237,-2.319
-0.123,0.082,1.432,-4.639,-65.247,-3.662
-0.143,0.066,1.489,-2.625,-59.753,-4.272
-0.142,0.064,1.460,-0.122,-52.490,-4.395
-0.140,-0.017,1.390,0.305,-45.715,-4.883
-0.143,-0.061,1.361,-0.977,-40.894,-4.333
-0.148,0.009,1.354,-0.793,-37.292,-1.709
-0.151,0.143,1.296,0.732,-33.447,0.549
-0.139,0.222,1.248,1.648,-30.212,-0.122
-0.145,0.196,1.193,1.343,-27.893,-3.235
-0.146,0.098,1.108,-2.869,-26.123,-6.470
-0.157,0.036,1.047,-7.141,-26.184,-8.118
-0.172,0.011,1.021,-9.644,-27.344,-8.362
-0.183,-0.015,1.034,-10.681,-28.931,-8.179
-0.192,-0.105,1.027,-10.376,-29.846,-7.751
-0.204,-0.167,1.041,-10.986,-30.823,-5.249
-0.211,-0.057,1.102,-8.911,-32.349,-0.427
-0.205,0.104,1.137,-5.249,-32.715,4.150
-0.217,0.154,1.195,-4.333,-31.677,4.456
-0.212,0.152,1.241,-3.296,-29.114,2.686
-0.215,0.136,1.221,-2.258,-24.963,1.038
-0.208,0.124,1.128,-1.770,-20.325,-0.366
-0.210,0.143,1.051,-1.587,-17.029,-1.953
-0.217,0.130,0.968,0.122,-15.808,-3.601
-0.219,0.028,0.854,0.549,-15.442,-5.188
-0.228,-0.036,0.820,1.160,-18.066,-5.188
-0.250,0.009,0.855,3.418,-21.606,-3.235
-0.266,0.047,0.860,4.822,-24.170,-1.587
-0.277,0.029,0.885,3.418,-26.245,-1.282
-0.273,-0.006,0.929,3.052,-28.687,-0.977
-0.272,-0.048,0.944,2.197,-29.724,0.366
-0.269,-0.065,0.934,0.977,-30.212,2.380
-0.267,-0.001,0.944,0.549,-30.823,5.066
-0.266,0.118,0.975,0.183,-31.189,6.714
-0.271,0.218,1.040,-0.427,-31.189,5.798
-0.269,0.212,1.084,-2.441,-29.724,2.380
-0.274,0.166,1.066,-4.272,-26.855,-1.343
-0.275,0.103,1.000,-5.615,-23.804,-3.479
-0.278,0.035,0.946,-6.531,-22.339,-4.150
-0.289,0.125,1.257,-4.639,-22.217,-3.296
-0.172,-0.297,1.662,71.594,20.264,-3.845
-0.287,0.146,1.723,14.832,60.913,0.793
Done. Type '시작' to run again.
