Starting IMU capture...
aX,aY,aZ,gX,gY,gZ
-0.340,-0.283,1.154,-27.588,-57.617,24.597
-0.355,-0.102,1.047,-24.414,-53.284,33.325
-0.373,0.086,0.941,-20.630,-50.598,37.903
-0.378,0.245,0.868,-17.395,-51.331,37.354
-0.377,0.370,0.834,-12.390,-53.833,33.142
-0.381,0.468,0.827,-7.874,-57.373,26.306
-0.392,0.517,0.860,-7.812,-61.401,17.273
-0.400,0.476,0.917,-14.526,-65.369,6.287
-0.411,0.328,0.970,-24.658,-67.688,-4.028
-0.427,0.145,1.045,-34.607,-69.275,-10.803
-0.431,0.012,1.139,-39.185,-70.007,-12.817
-0.440,-0.042,1.206,-38.208,-67.749,-10.376
-0.438,-0.056,1.253,-32.166,-62.988,-5.981
-0.451,-0.064,1.267,-23.071,-57.495,-2.014
-0.457,-0.077,1.242,-15.442,-51.880,2.441
-0.462,-0.078,1.196,-8.972,-46.387,7.385
-0.476,-0.025,1.136,-1.282,-42.236,13.123
-0.488,0.095,1.049,7.874,-39.246,18.494
-0.486,0.225,0.983,13.428,-38.452,20.752
-0.489,0.322,0.972,13.672,-39.856,18.982
-0.490,0.397,1.000,12.146,-41.931,15.015
-0.495,0.441,1.012,12.634,-42.786,9.460
-0.491,0.411,1.001,9.521,-42.542,1.831
-0.498,0.303,0.981,-1.587,-41.931,-5.615
-0.513,0.163,0.952,-11.780,-41.992,-10.864
-0.523,0.038,0.925,-17.944,-42.297,-13.000
-0.541,-0.035,0.954,-20.935,-44.128,-11.963
-0.547,-0.077,1.000,-20.203,-45.410,-8.606
-0.554,-0.120,1.053,-15.198,-45.227,-4.517
-0.552,-0.133,1.052,-4.395,-43.213,0.671
-0.537,-0.127,1.010,7.874,-40.405,6.775
-0.538,-0.083,0.992,16.479,-38.757,12.573
-0.541,0.012,0.983,21.545,-37.964,17.944
-0.544,0.124,0.962,26.917,-36.743,21.362
-0.550,0.207,0.924,29.358,-36.011,21.667
-0.547,0.263,0.876,28.259,-35.950,19.592
-0.552,0.298,0.825,23.987,-36.621,16.113
-0.557,0.324,0.818,15.015,-38.330,11.597
-0.547,0.306,0.836,4.150,-40.588,5.432
-0.538,0.248,0.857,-4.700,-41.504,-0.549
-0.531,0.183,0.834,-12.512,-40.833,-4.944
-0.922,-0.233,4.000,24.719,-34.180,-9.644
-0.740,-0.303,-0.248,35.095,55.176,-8.850
-0.677,0.183,1.352,-12.268,47.058,-5.859
-0.674,0.026,0.870,17.700,19.836,-2.319
-0.619,0.086,0.822,10.925,24.231,-5.249
-0.543,0.044,0.849,15.320,23.254,-6.958
Done. Type '시작' to run again.
