Starting IMU capture...
aX,aY,aZ,gX,gY,gZ
-0.467,0.140,0.893,-5.981,-106.506,10.498
-0.489,0.161,0.845,-9.949,-107.727,8.667
-0.519,0.164,0.878,-13.123,-111.084,6.836
-0.564,0.157,1.070,-16.907,-115.356,5.371
-0.597,0.141,1.347,-17.456,-117.920,5.127
-0.617,0.125,1.516,-11.963,-114.197,6.104
-0.627,0.116,1.606,-6.470,-105.225,7.324
-0.618,0.132,1.566,-4.517,-92.957,8.850
-0.610,0.174,1.412,1.343,-80.627,10.315
-0.604,0.245,1.224,4.761,-71.716,10.925
-0.613,0.361,1.082,5.188,-67.505,9.521
-0.613,0.438,0.967,6.531,-67.139,5.127
-0.619,0.372,0.939,2.625,-70.557,-2.197
-0.628,0.252,0.993,-0.061,-74.768,-8.057
-0.638,0.141,1.067,3.052,-77.026,-10.986
-0.641,0.018,1.099,5.188,-76.233,-11.658
-0.634,-0.078,1.066,5.676,-73.486,-10.132
-0.636,-0.087,1.050,5.188,-71.228,-6.592
-0.632,-0.058,1.085,6.226,-69.946,-3.113
-0.634,-0.047,1.092,2.563,-67.505,-0.488
-0.639,-0.050,1.124,-7.080,-64.331,1.709
-0.656,-0.018,1.159,-13.794,-60.608,4.517
-0.675,0.065,1.164,-13.123,-55.786,7.690
-0.684,0.159,1.128,-8.179,-50.659,9.583
-0.685,0.187,1.030,1.526,-46.204,9.155
-0.674,0.160,0.928,6.042,-43.457,7.385
-1.465,1.449,4.000,21.851,-40.527,5.371
-0.689,-0.339,0.319,93.750,25.879,-3.906
-0.849,0.160,0.789,5.493,65.857,-1.953
-0.635,-0.060,0.776,41.809,2.380,7.202
-0.624,0.073,0.877,22.766,17.639,3.357
-0.582,0.057,0.798,17.883,10.437,1.892
-0.569,0.058,0.793,11.047,9.705,1.282
-0.524,0.048,0.869,3.174,8.484,0.977
-0.507,0.077,0.847,-6.226,9.216,0.610
-0.498,0.056,0.842,-7.202,11.108,0.000
Done. Type '시작' to run again.
