Starting IMU capture...
aX,aY,aZ,gX,gY,gZ
-0.257,0.038,0.960,7.141,8.911,-0.305
-0.255,0.043,0.959,5.188,7.874,0.549
-0.255,0.044,0.957,5.005,7.141,0.793
-0.251,0.043,0.955,6.836,6.409,0.183
-0.258,0.029,0.957,10.620,5.432,-0.549
-0.255,0.032,0.963,10.620,5.249,-1.221
-0.252,0.035,0.963,11.047,4.395,-1.831
-0.266,0.050,0.967,12.207,2.747,-2.258
-0.251,0.020,0.974,15.869,0.732,-2.380
-0.241,-0.009,0.980,16.724,-1.587,-2.930
-0.249,0.019,0.977,9.338,-4.395,-3.601
-0.245,0.023,0.978,9.949,-7.996,-4.089
-0.251,0.036,0.984,8.972,-11.475,-3.906
Done. Type '시작' to run again.
