Starting IMU capture...
aX,aY,aZ,gX,gY,gZ
-0.041,-0.203,1.034,-6.470,-43.152,-7.935
-0.035,-0.153,0.986,-6.226,-43.823,-3.662
-0.040,0.037,0.981,-4.822,-46.143,1.160
-0.053,0.196,0.987,-3.662,-48.645,2.747
-0.064,0.230,1.007,-3.784,-51.086,0.000
-0.078,0.159,1.071,-5.127,-53.101,-3.662
-0.101,0.040,1.120,-6.775,-53.650,-5.981
-0.103,-0.036,1.151,-9.949,-52.185,-6.470
-0.114,-0.114,1.123,-11.047,-49.683,-4.944
-0.122,-0.151,1.028,-10.986,-47.180,-2.258
-0.129,-0.121,0.941,-10.620,-46.997,2.197
-0.128,-0.076,0.911,-11.230,-49.255,6.165
-0.133,-0.054,0.935,-14.282,-52.612,8.850
-0.137,-0.039,0.970,-18.494,-55.359,11.230
-0.155,0.056,0.964,-22.156,-56.702,13.733
-0.173,0.214,0.979,-24.597,-57.983,14.343
-0.192,0.257,1.043,-25.574,-59.082,11.169
-0.206,0.184,1.101,-24.841,-58.533,6.531
-0.224,0.086,1.126,-20.325,-56.152,3.784
-0.231,0.012,1.117,-15.625,-53.467,3.540
-0.240,-0.009,1.066,-12.756,-51.025,5.371
-0.246,-0.001,1.005,-12.146,-49.988,7.874
-0.250,-0.018,0.979,-13.000,-50.537,10.254
-0.261,-0.055,0.959,-14.160,-51.819,12.634
-0.263,-0.080,0.953,-15.991,-52.979,15.747
-0.271,-0.056,0.974,-17.456,-54.138,19.348
-0.301,0.146,0.988,-15.442,-54.382,22.827
-0.315,0.388,0.991,-7.385,-54.138,22.949
-0.319,0.409,1.023,0.183,-54.016,16.602
-0.325,0.255,1.047,6.226,-53.040,8.850
-0.338,0.173,0.998,6.226,-51.453,4.639
-0.346,0.210,0.939,-0.610,-50.964,3.601
-0.368,0.220,0.998,-9.888,-52.917,1.892
-0.370,0.122,1.109,-16.663,-54.016,-0.610
-0.375,-0.011,1.200,-20.203,-52.734,-1.709
-0.380,-0.137,1.257,-18.188,-49.316,0.916
-0.379,-0.175,1.164,-13.245,-43.335,6.042
-0.385,-0.059,1.025,-8.362,-38.330,12.817
-0.412,0.153,0.927,0.366,-36.804,17.700
-0.419,0.293,0.837,2.930,-37.476,17.700
-0.430,0.268,0.808,1.038,-40.100,12.939
-0.436,0.262,0.759,-2.075,-43.579,9.094
-0.445,0.215,0.741,-5.493,-47.546,5.798
-0.442,0.146,0.808,-8.179,-52.612,3.723
-0.448,0.040,0.930,-9.521,-56.458,3.113
-0.441,-0.032,1.002,-9.888,-57.312,4.333
-0.439,-0.116,1.019,-7.080,-55.664,7.568
-0.459,-0.073,1.109,-4.089,-52.917,12.634
-0.160,0.204,2.445,80.017,9.644,0.305
-0.628,0.482,1.346,85.205,86.121,-14.893
-0.503,0.050,1.013,33.264,37.415,-3.906
-0.450,0.068,0.909,46.570,28.076,-7.568
Done. Type '시작' to run again.
