Starting IMU capture...
aX,aY,aZ,gX,gY,gZ
-0.280,-0.079,0.978,2.747,-29.785,-4.211
-0.284,-0.090,0.928,2.686,-29.968,-2.747
-0.295,-0.045,0.891,3.479,-31.494,-0.549
-0.302,0.062,0.867,4.272,-33.630,1.160
-0.302,0.092,0.854,2.747,-36.072,0.427
-0.318,0.088,0.891,-0.366,-38.696,-1.709
-0.316,0.086,0.927,-1.038,-40.833,-3.479
-0.331,0.025,0.966,-3.418,-41.809,-4.761
-0.337,-0.037,1.002,-6.042,-42.053,-5.188
-0.348,-0.051,1.036,-9.399,-41.687,-4.578
-0.361,-0.024,1.039,-11.047,-40.283,-3.418
-0.344,-0.056,1.022,-12.268,-38.208,-2.319
-0.350,-0.082,0.974,-10.803,-36.743,-0.732
-0.766,0.432,4.000,3.967,-29.724,0.488
-0.411,-0.235,-0.557,37.109,60.120,1.160
-0.333,0.095,1.802,-4.517,37.354,4.395
-0.422,0.089,1.010,15.259,22.583,2.563
-0.396,0.042,0.912,6.897,25.513,3.174
-0.364,-0.012,0.932,17.395,25.208,3.357
-0.324,0.010,0.948,12.512,23.987,3.113
-0.315,0.015,0.962,7.751,21.301,2.563
-0.299,0.010,0.946,9.155,17.456,2.747
-0.290,0.006,0.961,8.484,14.099,3.662
-0.281,0.017,0.973,7.446,11.536,4.639
Done. Type '시작' to run again.
