Starting IMU capture...
aX,aY,aZ,gX,gY,gZ
-1.573,-1.424,-0.544,-154.724,289.612,48.523
-1.583,-1.332,-0.672,-123.230,280.762,79.834
-1.574,-1.210,-0.824,-68.848,268.005,110.474
-1.539,-1.071,-1.022,3.784,250.977,141.235
-1.516,-0.909,-1.160,50.598,228.210,172.058
-1.500,-0.711,-1.281,58.350,201.477,200.073
-1.501,-0.492,-1.306,58.838,167.297,221.497
-1.514,-0.291,-1.365,85.510,135.803,236.389
-1.539,-0.163,-1.449,115.173,105.286,245.300
-1.556,-0.068,-1.483,133.057,71.777,249.817
-1.538,0.012,-1.532,179.382,36.682,250.977
-1.405,0.085,-1.551,244.812,-2.930,250.122
-1.658,0.106,-1.525,288.269,-48.462,247.437
-1.793,0.145,-1.497,273.499,-96.375,244.995
-1.784,0.237,-1.440,218.445,-142.517,244.873
-1.853,0.333,-1.311,177.124,-186.951,241.760
-1.960,0.428,-1.141,182.373,-228.699,232.849
-2.024,0.492,-0.978,204.895,-265.198,218.689
-2.053,0.540,-0.814,214.355,-296.021,200.684
-2.079,0.599,-0.643,199.463,-320.374,180.481
-2.126,0.657,-0.442,174.622,-339.233,158.508
-2.131,0.688,-0.259,164.795,-351.318,135.620
-2.116,0.712,-0.089,154.541,-356.018,111.389
-2.090,0.674,0.063,152.466,-354.736,85.754
-2.022,0.608,0.180,168.579,-348.694,60.364
-1.977,0.563,0.319,196.350,-340.881,37.048
-1.918,0.518,0.403,221.130,-329.102,15.808
-1.873,0.535,0.559,214.722,-313.843,-3.601
Done. Type '시작' to run again.
