Starting IMU capture...
aX,aY,aZ,gX,gY,gZ
-2.199,0.666,-0.843,269.775,-194.946,339.233
-2.125,0.759,-0.857,338.928,-223.511,312.744
-2.039,0.878,-0.780,343.750,-253.418,278.809
-2.018,0.926,-0.720,340.393,-281.128,240.479
-2.054,0.956,-0.626,318.176,-307.800,201.660
-2.108,1.002,-0.485,251.770,-331.726,165.100
-2.213,1.088,-0.269,157.593,-350.281,131.226
-2.266,1.154,-0.046,87.280,-361.145,99.060
-2.267,1.185,0.175,52.917,-364.014,67.871
-2.153,1.161,0.311,30.396,-358.215,36.865
-2.013,1.099,0.508,-2.686,-346.863,6.958
-1.879,0.933,0.566,-12.817,-327.759,-19.104
-1.715,0.742,0.645,2.808,-305.115,-41.687
-1.587,0.603,0.724,27.588,-277.466,-60.059
-1.483,0.525,0.827,67.749,-244.934,-74.280
-1.421,0.456,0.867,129.028,-206.726,-87.952
-1.377,0.412,0.869,176.025,-166.382,-102.539
-1.383,0.368,0.866,197.998,-127.563,-118.103
-1.422,0.327,0.867,200.867,-90.515,-133.911
-1.477,0.278,0.897,185.120,-55.420,-150.452
-1.522,0.190,0.929,163.391,-20.935,-167.236
-1.573,0.081,0.949,138.733,13.062,-182.678
-1.603,-0.070,0.965,111.084,47.607,-195.923
-1.594,-0.229,0.965,98.083,82.825,-205.688
-1.581,-0.402,0.935,94.360,117.859,-210.510
-1.611,-0.554,0.901,93.018,151.550,-209.961
-1.658,-0.661,0.882,75.073,184.021,-204.834
-1.725,-0.733,0.866,44.922,215.332,-197.449
-1.852,-0.740,0.846,25.635,244.812,-188.660
-1.992,-0.717,0.690,22.095,273.193,-179.932
-2.083,-0.588,0.585,-11.658,297.668,-174.683
-2.120,-0.511,0.444,-36.316,315.674,-175.598
-2.245,-0.561,0.335,-53.467,327.820,-181.213
-2.248,-0.634,0.282,-88.440,335.571,-186.768
-2.258,-0.735,0.226,-117.676,341.553,-190.796
-2.231,-0.850,0.104,-121.399,347.595,-191.345
-2.165,-0.985,-0.074,-114.136,352.051,-186.401
-2.077,-1.095,-0.293,-126.831,352.966,-176.697
-1.992,-1.219,-0.416,-157.837,347.229,-163.086
-1.879,-1.351,-0.501,-195.923,338.379,-145.691
-1.763,-1.486,-0.539,-231.567,327.942,-125.732
-1.660,-1.603,-0.575,-261.108,316.406,-102.295
-1.590,-1.666,-0.600,-291.504,303.955,-75.012
-1.539,-1.691,-0.656,-299.988,292.236,-44.800
-1.480,-1.685,-0.773,-279.785,282.227,-12.207
-1.435,-1.636,-0.934,-238.342,270.996,22.644
-1.400,-1.526,-1.079,-185.486,257.385,60.608
-1.385,-1.382,-1.292,-119.934,240.967,99.976
-1.406,-1.200,-1.422,-64.697,215.576,138.123
-1.388,-1.026,-1.551,-32.104,190.369,170.898
-1.361,-0.795,-1.626,14.648,154.724,199.463
-1.359,-0.572,-1.728,104.065,115.234,220.459
-1.380,-0.366,-1.811,205.627,65.125,236.206
-1.424,-0.138,-1.809,271.057,8.179,246.826
-1.535,0.033,-1.651,299.561,-53.040,251.160
-1.599,0.168,-1.510,336.548,-108.459,245.728
-1.663,0.247,-1.333,375.000,-158.691,236.511
-1.741,0.257,-1.211,384.583,-205.444,224.365
-1.845,0.288,-1.045,343.994,-245.972,210.999
-1.936,0.345,-0.890,274.475,-276.672,197.266
-2.011,0.428,-0.719,224.182,-300.049,182.800
-2.059,0.480,-0.595,219.910,-318.359,165.283
-2.081,0.484,-0.480,244.080,-334.412,144.043
-2.130,0.467,-0.326,255.981,-349.060,120.850
-2.132,0.454,-0.161,269.287,-358.765,97.046
-2.051,0.393,-0.085,304.382,-361.267,71.899
-1.998,0.363,0.004,319.153,-360.779,46.875
-1.998,0.337,0.108,299.988,-358.093,23.560
-1.998,0.312,0.240,256.714,-351.440,1.648
-2.011,0.215,0.330,205.383,-339.600,-16.418
-1.910,0.234,0.548,108.704,-323.120,-28.015
-1.787,0.226,0.755,54.871,-299.622,-30.884
-1.639,0.249,0.866,62.744,-267.395,-31.067
-1.497,0.322,0.958,85.510,-230.103,-32.715
-1.417,0.423,1.002,111.572,-188.354,-38.025
-1.378,0.555,1.093,108.948,-149.109,-48.645
-1.379,0.692,1.227,84.290,-109.985,-65.552
Done. Type '시작' to run again.
