Starting IMU capture...
aX,aY,aZ,gX,gY,gZ
-2.053,-1.800,-0.167,-99.548,356.934,-93.384
-2.011,-1.726,-0.392,-82.581,357.422,-59.937
-1.931,-1.683,-0.650,-61.829,352.051,-27.222
-1.874,-1.611,-0.817,-52.063,339.783,5.249
-1.787,-1.603,-0.989,-17.273,321.594,37.231
-1.717,-1.560,-1.156,15.808,299.072,72.144
-1.647,-1.473,-1.318,33.142,273.621,109.558
-1.588,-1.313,-1.492,49.011,242.432,146.973
-1.531,-1.099,-1.598,59.448,207.825,181.458
-1.498,-0.848,-1.590,60.364,164.673,211.365
-1.474,-0.631,-1.551,68.298,125.366,233.276
-1.493,-0.482,-1.506,102.234,86.670,247.864
-1.515,-0.365,-1.483,153.625,50.293,257.446
-1.529,-0.287,-1.512,212.341,14.221,263.000
-1.542,-0.212,-1.520,247.742,-25.208,266.663
-1.624,-0.137,-1.466,256.287,-68.420,269.104
-1.698,-0.039,-1.402,268.982,-111.328,268.982
-1.789,0.042,-1.357,287.048,-152.283,263.000
-1.867,0.163,-1.262,265.503,-192.627,255.188
-1.956,0.263,-1.122,213.135,-229.370,244.873
-1.996,0.354,-0.897,155.701,-259.766,232.971
-2.048,0.472,-0.680,128.418,-281.799,219.360
-2.001,0.529,-0.569,140.381,-294.983,201.904
-1.938,0.595,-0.423,165.039,-305.298,179.810
-1.899,0.590,-0.242,175.293,-314.026,153.015
-1.864,0.584,-0.025,164.917,-317.627,126.038
-1.859,0.628,0.167,140.625,-312.805,102.112
-1.820,0.644,0.324,145.996,-302.002,78.674
-1.828,0.628,0.390,181.702,-285.645,53.955
-1.830,0.629,0.420,217.773,-268.250,30.212
-1.819,0.634,0.467,242.310,-252.319,6.714
-1.796,0.607,0.547,259.155,-236.633,-17.456
-1.756,0.516,0.628,277.344,-218.262,-43.091
-1.704,0.380,0.726,280.640,-197.144,-67.505
Done. Type '시작' to run again.
