Starting IMU capture...
aX,aY,aZ,gX,gY,gZ
-1.529,0.498,-1.236,48.889,-96.375,292.114
-1.896,0.604,-1.123,80.139,-119.446,276.733
-1.906,0.711,-1.221,157.715,-141.113,255.859
-1.787,0.802,-1.390,240.662,-166.260,230.469
-1.832,0.913,-1.432,232.422,-198.975,198.486
-1.868,0.951,-1.406,195.435,-232.117,161.621
-1.952,0.900,-1.317,157.959,-263.000,124.146
-2.054,0.787,-1.141,115.234,-291.443,89.905
-2.169,0.673,-0.896,74.524,-316.711,61.218
-2.242,0.573,-0.610,55.420,-338.806,37.598
-2.313,0.454,-0.353,52.368,-352.112,17.761
-2.371,0.322,-0.044,46.021,-361.450,2.258
-2.366,0.169,0.172,39.734,-364.319,-7.019
-2.316,-0.050,0.376,23.254,-364.685,-12.512
-2.396,-0.083,0.845,-15.442,-361.938,-9.460
-2.236,-0.085,1.009,18.127,-341.858,0.916
-2.001,0.124,1.401,18.555,-315.186,8.606
-1.710,0.248,1.469,121.826,-270.630,7.690
-1.464,0.380,1.514,206.482,-224.365,-5.554
-1.246,0.496,1.524,254.761,-173.279,-28.198
-1.064,0.558,1.506,283.386,-119.019,-57.678
-1.007,0.568,1.423,292.053,-62.622,-89.966
-1.063,0.562,1.287,271.667,-7.568,-121.155
-1.203,0.568,1.107,231.567,42.542,-150.024
-1.332,0.531,0.901,192.566,86.121,-177.551
-1.512,0.448,0.708,156.250,121.399,-204.163
-1.704,0.331,0.567,111.633,148.682,-227.783
-1.894,0.223,0.534,51.270,167.908,-247.498
-2.027,0.103,0.566,-8.057,180.969,-263.794
-2.126,-0.014,0.631,-61.646,191.711,-278.259
-2.218,-0.124,0.724,-96.497,202.515,-290.466
-2.278,-0.263,0.754,-97.168,216.492,-299.744
-2.281,-0.394,0.728,-92.041,233.948,-306.152
-2.348,-0.541,0.671,-92.163,251.831,-310.242
-2.330,-0.723,0.601,-100.159,270.020,-311.096
-2.348,-0.902,0.526,-114.380,288.330,-308.777
-2.364,-1.004,0.390,-99.243,305.054,-302.063
-2.394,-1.109,0.210,-64.880,319.336,-292.175
-2.379,-1.204,0.003,-38.391,331.665,-278.503
-2.323,-1.287,-0.211,-27.893,339.172,-259.766
-2.269,-1.361,-0.387,-28.076,340.332,-237.122
-2.123,-1.452,-0.572,-31.921,335.815,-211.060
-1.969,-1.494,-0.622,-52.307,322.449,-181.885
-1.844,-1.530,-0.593,-83.008,303.772,-151.001
-1.745,-1.583,-0.543,-95.337,289.368,-119.568
-1.624,-1.678,-0.576,-81.238,281.982,-84.656
-1.529,-1.773,-0.695,-42.358,277.344,-46.509
-1.454,-1.874,-0.845,0.427,270.020,-6.470
-1.420,-1.930,-0.998,31.250,258.606,37.415
-1.430,-1.899,-1.153,49.133,243.530,85.815
-1.449,-1.758,-1.294,65.430,221.985,134.766
-1.496,-1.544,-1.429,96.558,192.566,182.739
-1.563,-1.305,-1.578,137.939,160.400,226.685
-1.636,-1.038,-1.680,164.917,118.347,266.541
-1.708,-0.725,-1.670,162.720,73.120,302.002
-1.761,-0.387,-1.653,147.888,29.358,328.247
-1.849,-0.039,-1.638,152.283,-13.062,342.957
-1.910,0.186,-1.624,158.203,-55.969,345.703
-1.949,0.366,-1.651,172.974,-98.267,338.074
-2.001,0.511,-1.619,169.678,-142.090,325.623
-2.067,0.641,-1.533,156.067,-184.998,308.167
-2.126,0.708,-1.454,162.354,-225.281,285.645
-2.186,0.743,-1.310,162.048,-262.878,261.169
-2.250,0.749,-1.086,144.775,-298.340,235.901
-2.308,0.707,-0.786,120.972,-328.979,211.121
-2.341,0.673,-0.518,94.910,-348.206,188.965
-2.351,0.645,-0.301,64.636,-358.643,169.006
-2.350,0.661,-0.080,34.485,-361.084,151.855
Done. Type '시작' to run again.
