Starting IMU capture...
aX,aY,aZ,gX,gY,gZ
-1.634,0.241,0.891,102.661,-140.808,-120.117
-1.587,0.165,0.986,103.394,-116.516,-129.028
-1.556,0.071,1.072,65.979,-90.576,-136.414
-1.554,0.008,1.258,12.390,-62.683,-141.602
-1.507,-0.042,1.443,-11.658,-30.334,-145.081
-1.505,-0.052,1.589,-9.155,7.690,-148.682
-1.527,-0.092,1.673,15.503,51.331,-152.832
-1.523,-0.186,1.652,54.688,100.586,-156.921
-1.587,-0.310,1.537,81.970,150.452,-159.790
-1.678,-0.441,1.332,100.647,198.853,-160.339
-1.834,-0.556,1.069,111.023,241.943,-157.654
-1.961,-0.643,0.832,106.384,276.917,-152.039
-2.090,-0.671,0.655,92.163,303.711,-144.348
-2.166,-0.745,0.505,89.722,324.158,-135.132
-2.188,-0.845,0.359,83.740,341.064,-122.559
-2.229,-0.885,0.233,41.077,356.567,-107.300
-2.147,-0.965,0.077,-13.245,370.178,-92.407
-2.126,-1.006,-0.092,-43.884,382.690,-77.148
-2.084,-1.028,-0.286,-66.589,390.259,-62.073
-2.072,-1.042,-0.487,-74.036,391.235,-48.035
-2.016,-1.059,-0.663,-68.237,385.010,-32.715
Done. Type '시작' to run again.
