Starting IMU capture...
aX,aY,aZ,gX,gY,gZ
-2.513,-0.784,0.089,18.555,353.638,-270.569
-2.624,-0.818,-0.074,81.482,364.685,-263.000
-2.635,-0.958,-0.338,154.602,375.610,-248.108
-2.504,-1.138,-0.570,149.109,384.094,-223.328
-2.370,-1.340,-0.737,78.613,386.108,-192.871
-2.223,-1.548,-0.854,-2.930,380.554,-160.339
-2.051,-1.754,-0.966,-65.613,367.615,-126.526
-1.905,-1.907,-1.027,-112.610,347.534,-89.783
-1.757,-2.053,-1.028,-143.494,322.021,-48.828
-1.655,-2.153,-1.029,-141.785,297.302,-2.380
-1.601,-2.142,-1.073,-120.117,277.527,49.438
-1.574,-2.027,-1.170,-87.708,260.559,101.807
-1.587,-1.840,-1.284,-40.833,243.408,151.062
-1.625,-1.677,-1.460,7.263,224.487,196.838
-1.637,-1.463,-1.499,14.893,195.740,238.953
-1.674,-1.201,-1.502,22.827,161.865,275.818
-1.726,-0.941,-1.534,54.138,126.648,305.908
-1.797,-0.642,-1.511,57.922,85.754,331.909
-1.887,-0.362,-1.481,74.707,45.227,350.403
-1.974,-0.057,-1.418,98.755,3.418,363.403
-2.043,0.240,-1.329,136.353,-38.147,369.080
-2.095,0.607,-1.281,189.148,-79.651,362.549
-2.016,0.915,-1.292,232.788,-120.972,343.872
-1.958,1.119,-1.192,238.831,-162.903,315.308
-1.958,1.182,-1.060,208.862,-201.172,280.457
-2.003,1.198,-0.913,170.837,-231.873,245.544
-1.939,1.206,-0.786,145.752,-255.554,213.135
-1.956,1.181,-0.678,155.334,-274.963,180.481
-1.905,1.147,-0.558,179.443,-293.030,147.095
-1.908,1.170,-0.383,179.993,-306.702,113.831
-1.905,1.197,-0.140,151.489,-315.552,81.055
-1.910,1.208,0.100,127.869,-317.932,48.767
-1.849,1.193,0.302,106.750,-312.012,16.968
-1.809,1.089,0.442,97.534,-297.729,-14.282
-1.789,0.906,0.527,100.708,-280.640,-44.006
-1.774,0.713,0.567,105.713,-261.536,-69.763
-1.750,0.528,0.573,101.563,-242.798,-89.783
-1.753,0.387,0.622,92.773,-224.182,-104.004
-1.714,0.263,0.672,92.102,-204.102,-113.098
-1.663,0.222,0.776,91.003,-182.068,-117.249
-1.576,0.248,0.859,108.582,-157.898,-118.835
-1.515,0.338,0.948,124.146,-130.432,-122.009
-1.448,0.440,0.987,147.583,-98.572,-129.272
-1.422,0.520,1.023,165.466,-64.880,-141.418
-1.440,0.528,1.074,160.034,-31.250,-157.837
-1.465,0.425,1.071,136.353,1.587,-175.354
-1.513,0.282,1.146,87.646,32.593,-191.345
-1.582,0.083,1.205,46.814,64.026,-204.224
-1.668,-0.056,1.274,7.751,96.069,-211.304
-1.758,-0.159,1.310,-18.372,128.418,-213.989
-1.852,-0.224,1.333,-32.104,161.255,-214.905
-1.967,-0.246,1.291,-31.555,195.862,-214.600
-2.053,-0.260,1.156,-17.151,230.896,-213.745
-2.143,-0.330,0.989,-17.395,263.550,-215.332
-2.233,-0.495,0.821,-19.592,292.480,-219.238
-2.276,-0.695,0.636,-32.837,318.359,-221.680
-2.356,-0.938,0.532,-50.964,336.609,-222.046
-2.404,-1.222,0.422,-29.907,351.868,-215.515
-2.420,-1.443,0.275,-10.071,366.394,-199.280
-2.418,-1.619,0.057,13.733,377.991,-174.377
-2.390,-1.774,-0.151,27.527,384.460,-141.296
-2.288,-1.877,-0.358,25.696,384.338,-99.304
-2.207,-1.876,-0.506,20.203,378.296,-51.147
-2.112,-1.784,-0.733,41.626,369.385,-2.319
-2.015,-1.576,-0.958,62.012,355.591,46.265
-1.903,-1.327,-1.157,71.838,337.036,90.027
-1.739,-1.099,-1.330,65.918,312.134,126.160
-1.598,-0.877,-1.402,34.607,277.588,155.029
-1.516,-0.677,-1.427,17.517,245.178,177.002
-1.440,-0.540,-1.542,24.475,212.402,193.115
-1.388,-0.407,-1.602,32.166,174.805,205.505
-1.335,-0.301,-1.660,39.001,135.986,214.539
-1.319,-0.213,-1.680,45.410,94.238,222.046
-1.302,-0.087,-1.636,38.025,51.819,227.722
-1.298,0.062,-1.612,40.588,13.245,231.689
-1.311,0.186,-1.572,57.251,-24.475,230.835
-1.375,0.275,-1.496,83.069,-64.331,225.403
-1.447,0.333,-1.452,109.741,-102.173,217.896
-1.520,0.384,-1.436,134.155,-138.184,208.923
-1.573,0.422,-1.394,152.893,-174.255,197.815
-1.662,0.451,-1.340,158.875,-209.961,184.570
-1.767,0.473,-1.267,145.325,-244.507,171.082
Done. Type '시작' to run again.
